SubmissionDate,duration,caseid,enumname,v2_03,v2_03_1,v2_03_2,v2_03_3,v2_03_4,v2_03_5,v2_03_6,v2_03_7,v2_03_8,v2_03__44,v2_03_oth,v2_04c,v2_04b,v2_04a,v2_06_years,v2_06_months,QQ1,QQ1_1,QQ1_2,QQ1_3,QQ1_4,QQ1_5,QQ1_6,QQ1_7,QQ1_8,QQ1_9,QQ1__44,QQ1_8888,QQ1_9999,QQ1_oth,QQ2,QQ2_1,QQ2_2,QQ2_3,QQ2_4,QQ2_5,QQ2_6,QQ2_7,QQ2_8,QQ2_9,QQ2_10,QQ2__44,QQ2_8888,QQ2_9999,QQ2_oth,QQ3,QQ3_1,QQ3_2,QQ3_3,QQ3_4,QQ3_5,QQ3_6,QQ3_7,QQ3_8,QQ3_9,QQ3__44,QQ3_8888,QQ3_9999,QQ3_oth,QQ4,QQ4_1,QQ4_2,QQ4_3,QQ4_4,QQ4_8888,QQ4_oth,QQ5,QQ5a,QQ5a_date,QQ5b,QQ5b_1,QQ5b_2,QQ5b_3,QQ5b_4,QQ5b_5,QQ5b_6,QQ5b__44,QQ5b_8888,QQ5b_9999,QQ5b_oth,QQ5c,QQ5c_1,QQ5c_2,QQ5c_3,QQ5c_4,QQ5c_5,QQ5c_6,QQ5c__44,QQ5c_8888,QQ5c_9999,QQ5c_oth,QQ5c_1,QQ5c_2,v3_04,v3_04_1,v3_04_2,v3_04_3,v3_04_4,v3_04_5,v3_04_6,v3_04_7,v3_04__44,v3_04_8888,v3_04_9999,v3_04_8,v3_04_oth,QQ6,QQ6_1,QQ6_2,QQ6_3,QQ6_4,QQ6_5,QQ6_6,QQ6_7,QQ6_8,QQ6_9,QQ6_10,QQ6_11,QQ6_12,QQ6__44,QQ6_8888,QQ6_9999,QQ6_oth,QQ_comments,v4_10a,v4_10a_add,v5_05,v5_05_oth,v5_07,v5_07_1,v5_07_2,v5_07_3,v5_07_4,v5_07_5,v5_07_6,v5_07_7,v5_07__44,v5_07_8888,v5_07_9999,v5_07_oth,v5_09,v5_09_1,v5_09_2,v5_09_3,v5_09_4,v5_09_5,v5_09_6,v5_09_7,v5_09_8,v5_09_9,v5_09__44,v5_09_8888,v5_09_9999,v5_09_oth,v5_10,v5_10_1,v5_10_2,v5_10_3,v5_10_4,v5_10__44,v5_10_8888,v5_10_9999,v5_10_oth,v5_comments,v4_11a,v4_11b,v4_11b_1,v4_11b_2,v4_11b_3,v4_11b_4,v4_11b_5,v4_11b_6,v4_11b__44,v4_11b_8888,v4_11b_9999,v4_11b_oth,v4_13c,v4_13c_1,v4_13c_2,v4_13c_3,v4_13c_4,v4_13c_8888,v4_13c_9999,v4_13a,v4_13d_yn,v4_13d_mins,v4_13d_hours,v4_13d_days,v4_13b_yn,v4_13b,v4_13e,v4_13f_yn,v4_13f_mins,v4_13f_hours,v4_13f_days,v4_03,v4_03_1,v4_03_2,v4_03_3,v4_03_4,v4_03_5,v4_03_6,v4_03_7,v4_03__44,v4_03_8888,v4_03_9999,v4_03_oth,v4_03a,v4_04,v4_04_1,v4_04_2,v4_04_3,v4_04__44,v4_04_8888,v4_04_9999,v4_04_oth,v4_07,v4_07_1,v4_07_2,v4_07_3,v4_07_4,v4_07_5,v4_07_6,v4_07_7,v4_07__44,v4_07_8888,v4_07_9999,v4_07_oth,v4_comments,v3_01a,v3_01b,v3_01b_1,v3_01b_2,v3_01b_3,v3_01b_4,v3_01b__44,v3_01b_8888,v3_01b_9999,v3_01b_oth,v3_02a,v3_02,v3_05,v3_05_1,v3_05_2,v3_05_3,v3_05_4,v3_05__44,v3_05_8888,v3_05_9999,v3_05_5,v3_05_oth,v3_06,v3_06_1,v3_06_2,v3_06_3,v3_06_4,v3_06_5,v3_06_8888,v3_06__44,v3_06_9999,v3_06_oth,v3_07,v3_07_1,v3_07_2,v3_07_3,v3_07_4,v3_07_5,v3_07_6,v3_07_7,v3_07_8,v3_07_9,v3_07_10,v3_07_11,v3_07_12,v3_07__44,v3_07_8888,v3_07_9999,v3_07_oth,v3_comments,v4_01,v4_01_1,v4_01_2,v4_01_3,v4_01_4,v4_01_5,v4_01_6,v4_01_7,v4_01_8,v4_01_9,v4_01__44,v4_01_8888,v4_01_9999,v4_01_oth,v4_08a,v4_08b,v4_08b_1,v4_08b_2,v4_08b_3,v4_08b_4,v4_08b_5,v4_08b__44,v4_08b_8888,v4_08b_9999,v4_08b_oth,v4_09,v4_09_oth,v4_12a,v4_12b,v4_12b_1,v4_12b_2,v4_12b_3,v4_12b_4,v4_12b_5,v4_12b_6,v4_12b__44,v4_12b_8888,v4_12b_9999,v4_12b_oth,v5_03,v5_03_1,v5_03_2,v5_03_0,v5_03__44,v5_03_oth,v5_06,v5_06_1,v5_06_2,v5_06_3,v5_06_4,v5_06_5,v5_06_6,v5_06__44,v5_06_8888,v5_06_9999,v5_06_oth,v5_04,v5_04_1,v5_04_2,v5_04_3,v5_04_4,v5_04_5,v5_04_6,v5_04_7,v5_04_8,v5_04_9,v5_04_10,v5_04__44,v5_04_8888,v5_04_9999,v5_04_oth,endinfo_2,endinfo_3,endinfo_3a,askinfo,info_count,askinfo_loop_count,endinfo_comment
6/23/21 10:54,1642,5571,-1,-44,0,0,0,0,0,0,0,0,1,Thami,25,-1,-1,22,,1 2 5 7,1,1,0,0,1,0,1,0,0,0,0,0,,1 3 7,1,0,1,0,0,0,1,0,0,0,0,0,0,,7 8,0,0,0,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,0,0,0,0,0,0,0,1,0,0,0,Digrga rogi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,3,,2,,3 5,0,0,1,0,1,0,0,0,0,0,,1 4,1,0,0,1,0,0,0,0,0,0,0,0,,1 2 3,1,1,1,0,0,0,0,,No,1,,,,,,,,,,,,1,1,0,0,0,0,0,4,0,,,,0,,,1,,1,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,3 6,0,0,1,0,0,1,0,0,0,0,,PCR should be easily accessible,0,2,0,1,0,0,0,0,0,,4,0,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,No,5 7,0,0,0,0,1,0,1,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,-44,0,0,0,0,0,0,1,0,0,Providing information,6 8 -44,0,0,0,0,0,1,0,1,0,0,1,0,0,Transportation facility,-1,-1,-1,-1,-1,-1,No
6/23/21 10:56,3494,13963,-1,8,0,0,0,0,0,0,0,1,0,,33,-1,-1,23,,3 4 7 8,0,0,1,1,0,0,1,1,0,0,0,0,,1 3 8 -44,1,0,1,0,0,0,0,1,0,0,1,0,0,"khkaar, sigan ko byabasthapan,used mask jalaune",3 8,0,0,1,0,0,0,0,1,0,0,0,0,,1 4,1,0,0,1,0,,1,4,,Mar-44,0,0,1,0,0,0,1,0,0,"Disposal of used masks, hygiene",1,1,0,0,0,0,0,0,0,0,,,,Feb-44,0,1,0,0,0,0,0,1,0,0,0,people on medication,5 6 -44,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"Mobile has been provided, through sms, has provision of flowing messages by dialing",Glad that people are recognising problems and conducting these types of survey.,3,,1,,5 6 -44,0,0,0,0,1,1,0,1,0,0,"Eating nutritious food, sanitiser, clena environment",-44,0,0,0,0,0,0,0,0,0,1,0,0,people are not social distancing.,Mar-44,0,0,1,0,1,0,0,"isolation,toilet, tap for covid infected people",We need clean drinking water.,1,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,,1,,1,1,,1,,2,,1 5,1,0,0,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,,Hygiene and cleanliness should be maintained for covid prevention.,1,,,,,,,,,,8,2,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,5 6 -44,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,message via phone,When will the vaccines be provided?,Feb-44,0,1,0,0,0,0,0,0,0,1,0,0,increases cases,0,,,,,,,,,,,0,,1,2 3 -44,0,1,1,0,0,0,1,0,0,"anxiety, tremor, Fear",0,0,0,1,0,,Feb-44,0,1,0,0,0,0,1,0,0,"Knowledge, training, support",1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/23/21 10:58,1431,616,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,24,,1 2 7 8,1,1,0,0,0,0,1,1,0,0,0,0,,1 5,1,0,0,0,1,0,0,0,0,0,0,0,0,,3 4,0,0,1,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,1,0,0,0,0,0,,1 5 6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,,4,,1,,-44,0,0,0,0,0,0,0,1,0,0,Qurentine ma basaune,1 9,1,0,0,0,0,0,0,0,1,0,0,0,,3 4,0,0,1,1,0,0,0,,,1,,,,,,,,,,,,1 2,1,1,0,0,0,0,3,8888,,,,8888,,2,0,,,,1 2,1,1,0,0,0,0,0,0,0,0,,2,2,0,1,0,0,0,0,,3,0,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,5,4,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 6 7,0,1,0,0,0,1,1,0,0,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,1 2,1,1,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,No
6/23/21 11:16,2308,6848,-1,8,0,0,0,0,0,0,0,1,0,,53,-1,-1,28,,1 2 3 -44,1,1,1,0,0,0,0,0,0,1,0,0,Bodyache,1 3 5 -44,1,0,1,0,1,0,0,0,0,0,1,0,0,Use of Sanitizer,Mar-44,0,0,1,0,0,0,0,0,0,1,0,0,"Use of mask, sanitizer, maintain distance with other family members.",4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2 6 7,0,1,0,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,3,,May-44,0,0,0,0,1,0,0,1,0,0,"Hand washing, maintaining distance, use of sanitizer, Eating nutritious diet",9,0,0,0,0,0,0,0,0,1,0,0,0,,Mar-44,0,0,1,0,1,0,0,Provision of communication charge,,1,,,,,,,,,,,,1,1,0,0,0,0,0,3,8888,,,,1,2,,8888,,,,1 4,1,0,0,1,0,0,0,0,0,0,,0,8888,0,0,0,0,1,0,,8888,0,0,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,4,2,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-44,0,0,0,0,0,0,0,0,0,1,0,0,No any asar,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,6,0,0,0,0,0,1,0,0,0,,5,0,0,0,0,1,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/23/21 11:23,2730,5644,-1,8,0,0,0,0,0,0,0,1,0,,25,-1,-1,6,,1 2 -44,1,1,0,0,0,0,0,0,0,1,0,0,Jui dukhne (bodyache),May-44,0,0,0,0,1,0,0,0,0,0,1,0,0,Hachui (sneeze) garda mukh chopne I,Jul-44,0,0,0,0,0,0,1,0,0,1,0,0,Haushala badhaunu parcha,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2 6,0,1,0,0,0,1,0,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,5,,2,,May-44,0,0,0,0,1,0,0,1,0,0,Tadai basera madat garna parcha bhannu bhacha(aafu pani joghiyera madat garnu),7,0,0,0,0,0,0,1,0,0,0,0,0,,4,0,0,0,1,0,0,0,,"Swamsebika lai Aausadi chaina, saman haru chaina (vit A khuwauda ni nang(nails) le chudayera khuwaunu parcha kaichi(scissors) ni chaina",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 3,1,0,1,0,0,0,0,0,0,0,,2,1 2,1,1,0,0,0,0,,2,0,1,0,0,0,0,0,0,0,0,,,0,-44,0,0,0,0,1,0,0,Dudh khuwaune bacha thiyo tei bhayera,3,1,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,1 8,1,0,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,2,,1,2,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,,2 3,0,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Problem occured while entering the other number to send videos right number is (9841355839)
6/23/21 11:39,2039,10462,-1,8,0,0,0,0,0,0,0,1,0,,28,-1,-1,7,,2 4 5,0,1,0,1,1,0,0,0,0,0,0,0,,1 3 6 -44,1,0,1,0,0,1,0,0,0,0,1,0,0,Bahira dherai najani,-44,0,0,0,0,0,0,0,0,0,1,0,0,Quarantine ma basney,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,5,,3,,7,0,0,0,0,0,0,1,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,8888,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,2,,,,,,,,,,6,2,1,1,0,0,0,0,0,0,0,,Jan-44,1,0,0,0,0,0,1,0,Daar cha,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,-44,0,0,0,0,0,0,0,0,0,1,0,0,Kehi xaina,0,,,,,,,,,,,2,,8888,,,,,,,,,,,,0,0,0,1,0,,-44,0,0,0,0,0,0,1,0,0,Garvawati mahilalai sahayog garney,1 3,1,0,1,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/23/21 11:43,1407,11162,-1,8,0,0,0,0,0,0,0,1,0,,54,-1,-1,25,,2 6 7,0,1,0,0,0,1,1,0,0,0,0,0,,1 2 4 5 9,1,1,0,1,1,0,0,0,1,0,0,0,0,,2 3 5 8,0,1,1,0,1,0,0,1,0,0,0,0,,1 2,1,1,0,0,0,,1,4,,1 2 3 4,1,1,1,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,,,8888,0,0,0,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,3,,2 5 6,0,1,0,0,1,1,0,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,8888,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,1 2,1,1,0,0,0,0,3,1,15,,,1,2,3,0,,,,2,0,1,0,0,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,1 3,1,0,1,0,0,0,0,0,0,0,,,1,,,,,,,,,,7,1,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2 6 7 9,0,1,0,0,0,1,1,0,1,0,0,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,1,1,0,0,0,,Jan-44,1,0,0,0,0,0,1,0,0,Basne bawsthaa garauthea,1 2 3 8,1,1,1,0,0,0,0,1,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,No
6/23/21 12:02,2036,8593,-1,-44,0,0,0,0,0,0,0,0,1,"Hindi, English",77,-1,-1,3,6,2 4 7 -44,0,1,0,1,0,0,1,0,0,1,0,0,Joint pain,1 6 8,1,0,0,0,0,1,0,1,0,0,0,0,0,,4 8,0,0,0,1,0,0,0,1,0,0,0,0,,1 2,1,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun-44,0,0,0,0,0,1,0,1,0,0,0,65 above q,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,3,,3,,3,0,0,1,0,0,0,0,0,0,0,,Jul-44,0,0,0,0,0,0,1,0,0,1,0,0,Janachetana 6ena,1 3 4,1,0,1,1,0,0,0,,No,1,,,,,,,,,,,,2,0,1,0,0,0,0,,,,,,,,1,,,,,1 3,1,0,1,0,0,0,0,0,0,0,,2,-44,0,0,0,1,0,0,Health post,1 3,1,0,1,0,0,0,0,0,0,0,,No,1,,,,,,,,,,4,2,1 4,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Vaccine is safe or not,2 6,0,1,0,0,0,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,,2,,1,3,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,,3,0,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/23/21 12:10,2881,877,-1,8,0,0,0,0,0,0,0,1,0,,49,-1,-1,,6,1 2 3 4 6 7 8,1,1,1,1,0,1,1,1,0,0,0,0,,1 3 5 7 9,1,0,1,0,1,0,1,0,1,0,0,0,0,,2 3,0,1,1,0,0,0,0,0,0,0,0,0,,1 2,1,1,0,0,0,,1,2,,2 3,0,1,1,0,0,0,0,0,0,,1 4,1,0,0,1,0,0,0,0,0,,,,1 4 5 6,1,0,0,1,1,1,0,0,0,0,0,,1 5 6 8 10,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,,Provide support to the infected patients.,3,,2,,6,0,0,0,0,0,1,0,0,0,0,,5 6 7,0,0,0,0,1,1,1,0,0,0,0,0,,3 4,0,0,1,1,0,0,0,,No,1,,,,,,,,,,,,1 2,1,1,0,0,0,0,2,0,,,,1,1,2,0,,,,1 3,1,0,1,0,0,0,0,0,0,0,,2,1,1,0,0,0,0,0,,1 3 4,1,0,1,1,0,0,0,0,0,0,,No,2,,,,,,,,,,5,2,1 3,1,0,1,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Second dose is needed.,2 8,0,1,0,0,0,0,0,1,0,0,0,0,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,2,0,1,0,0,,2,0,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,
6/23/21 12:15,1282,3462,-1,8,0,0,0,0,0,0,0,1,0,,2,-1,-1,12,,1 2 6 7,1,1,0,0,0,1,1,0,0,0,0,0,,1 6 7,1,0,0,0,0,1,1,0,0,0,0,0,0,,5,0,0,0,0,1,0,0,0,0,0,0,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,,2,,7,0,0,0,0,0,0,1,0,0,0,,9,0,0,0,0,0,0,0,0,1,0,0,0,,8888,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,1,2,0,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,,1,,,,,,,,,,2,1,3 4,0,0,1,1,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8888,0,0,0,0,0,0,0,0,0,0,1,0,,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,2 3,0,1,1,0,0,0,0,0,0,,1 9,1,0,0,0,0,0,0,0,1,0,0,0,0,,-1,-1,-1,-1,-1,-1,No
6/23/21 12:30,1890,14583,-1,8,0,0,0,0,0,0,0,1,0,,67,-1,-1,10,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,,1 3 5 6,1,0,1,0,1,1,0,0,0,0,0,0,0,,8888,0,0,0,0,0,0,0,0,0,0,1,0,,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4 5 6 7,0,0,0,1,1,1,1,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3,,3,,3 6,0,0,1,0,0,1,0,0,0,0,,Jan-44,1,0,0,0,0,0,0,0,0,1,0,0,"no transportation
no necessary materials
no sanitizer",1 2,1,1,0,0,0,0,0,,no,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 5,1,0,0,0,1,0,0,0,0,0,,2,2,0,1,0,0,0,0,,8888,0,0,0,0,0,0,0,0,1,0,,no,1,,,,,,,,,,4,2,Mar-44,0,0,1,0,1,0,0,0,marincha bhancha re,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,-44,0,0,0,0,0,0,0,0,0,1,0,0,No effect as case are limited,0,,,,,,,,,,,2,,0,,,,,,,,,,,,0,0,0,1,0,,8888,0,0,0,0,0,0,0,1,0,,Feb-44,0,1,0,0,0,0,0,0,0,0,1,0,0,unemploymemt,-1,-1,-1,-1,-1,-1,the no of cases in her area is low
6/23/21 12:41,1858,12948,-1,8,0,0,0,0,0,0,0,1,0,,57,-1,-1,28,,2 3 5 8,0,1,1,0,1,0,0,1,0,0,0,0,,1 5 -44,1,0,0,0,1,0,0,0,0,0,1,0,0,Hand washing,1 3 8,1,0,1,0,0,0,0,1,0,0,0,0,,4,0,0,0,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun-44,0,0,0,0,0,1,0,1,0,0,0,Rogi harulai,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,5,,1,,5 6 -44,0,0,0,0,1,1,0,1,0,0,Home isolation,-44,0,0,0,0,0,0,0,0,0,1,0,0,Vaccination unavailable,Mar-44,0,0,1,0,1,0,0,Vaccination programme,No,1,,,,,,,,,,,,1,1,0,0,0,0,0,1,8888,,,,8888,,,8888,,,,1,1,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,0,,No,1,,,,,,,,,,3,2,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1 8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,No,1 2 7,1,1,0,0,0,0,1,0,0,0,0,0,,0,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,1,0,,3,0,0,1,0,0,0,0,0,0,,1 2,1,1,0,0,0,0,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,No
6/23/21 12:54,2910,5574,-1,8,0,0,0,0,0,0,0,1,0,,25,-1,-1,12,,1 2 7 -44,1,1,0,0,0,0,1,0,0,1,0,0,Hand galne,1 3 8 9 -44,1,0,1,0,0,0,0,1,1,0,1,0,0,Take rest,Aug-44,0,0,0,0,0,0,0,1,0,1,0,0,Mask sanitizer wash handwash,8888,0,0,0,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,,Jan-44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sister nurse,Covid scared.. every one is person should help each other. Help garna paye hun thiyo,3,,2,,4 6 -44,0,0,0,1,0,1,0,1,0,0,Sanitization and hygiene,-44,0,0,0,0,0,0,0,0,0,1,0,0,Cant go out due to covid due to people scared of meeting,-44,0,0,0,0,1,0,0,Roh bata bancheet huna paye,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,,2,Feb-44,0,1,0,1,0,0,Ram sir health post person,1,1,0,0,0,0,0,0,0,0,0,,,0,1 2,1,1,0,0,0,0,0,,5,1,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Vaccination paye diye huncha.. gadhi haru chaina there is no instrument for testing. Garwati mahila ko lagi xray haru chaina,-44,0,0,0,0,0,0,0,0,0,1,0,0,Far from family cant meet,0,,,,,,,,,,,0,,0,,,,,,,,,,,,0,0,0,1,0,,-44 8888,0,0,0,0,0,0,1,1,0,Focus on pregnancy mahila,-44,0,0,0,0,0,0,0,0,0,0,1,0,0,Cant meet family member,-1,-1,-1,-1,-1,-1,She will provide no of her incharges and the sectionto write no for other phone no gives limit of 9 sigit
6/23/21 12:59,2986,4486,-1,Mar-44,0,0,1,0,0,0,0,0,1,Yadav bhasa,52,-1,-1,33,,1 2 4 -44,1,1,0,1,0,0,0,0,0,1,0,0,"Rugha lagney, jui dukhney",1 3 5,1,0,1,0,1,0,0,0,0,0,0,0,0,,2 3 4 6 8 -44,0,1,1,1,0,1,0,1,0,1,0,0,Naaatinus vanera samjhauney,1,1,0,0,0,0,,1,2,,1 2 5,1,1,0,0,1,0,0,0,0,,6,0,0,0,0,0,1,0,0,0,,,Red Cross Society,2 6,0,1,0,0,0,1,0,0,0,0,0,,1 4 6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,3,,1,,1 5 -44,1,0,0,0,1,0,0,1,0,0,Duri kayam garney,3,0,0,1,0,0,0,0,0,0,0,0,0,,-44,0,0,0,0,1,0,0,Khop ko bewastha vaye huney,Paila ta Sarkar le rasan paani diyeko Tara Ailey ko lockdown ma nahereko,1,,,,,,,,,,,,3,0,0,1,0,0,0,,,,,,,,,,,,,1 4,1,0,0,1,0,0,0,0,0,0,,1,1 2,1,1,0,0,0,0,,4,0,0,0,1,0,0,0,0,0,0,,Khop tira dhyan dinu paryo,2,,,,,,,,,,6,3,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,,1 5 10,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,2 6 -44,0,1,0,0,0,1,0,0,0,1,0,0,Manasik chinta,0,,,,,,,,,,,2,,1,2 3,0,1,1,0,0,0,0,0,0,,0,0,0,1,0,,Jun-44,0,0,0,0,0,1,1,0,0,Quarantine lai bewasthit garthiye,1 6,1,0,0,0,0,1,0,0,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,"PHC nurses Matra vaneko cha number liney Thau ma, health post ko nurses ko number dinu vayo vaney Pani lekhna milcha hola ni hai?"
